gpu,model,resolution,precision,runs,iterations,fps_mean,fps_std,latency_mean_ms,latency_std_ms,p95_latency_ms,p99_latency_ms,gpu_memory_MB,python,torch,cuda,avg_power_W,max_power_W,fps_per_watt
NVIDIA RTX 6000 Ada Generation,yolo11s.pt,1920,fp16,5,1000,54.36482982697201,0.7091024391293739,18.39674818191528,0.7095466590861744,18.731889514923097,22.597281909942627,1962.625,3.10.12,2.5.1+cu124,12.4,228.54232247557002,236.521,0.23787642147892904
