gpu,model,resolution,precision,runs,iterations,fps_mean,fps_std,latency_mean_ms,latency_std_ms,p95_latency_ms,p99_latency_ms,gpu_memory_MB,python,torch,cuda,avg_power_W,max_power_W,fps_per_watt
NVIDIA GeForce RTX 5090,yolo11s.pt,640,fp16,5,1000,250.8501378911257,1.589395218948263,3.9865726517200466,0.12968744567763038,4.199958777427673,4.411706254005432,2213.83984375,3.10.12,2.11.0+cu128,12.8,208.21673631840795,211.9,1.2047549218499043
