gpu,model,resolution,precision,engine,runs,iterations,fps_mean,fps_std,latency_mean_ms,latency_std_ms,p95_latency_ms,p99_latency_ms,python,torch,cuda,avg_power_W,max_power_W,gpu_util_mean_pct,gpu_util_max_pct,gpu_memory_mean_MB,gpu_memory_max_MB,fps_per_watt
"NVIDIA GeForce RTX 4090",yolo11s.pt,1280,fp16,tensorrt,3,1000,766.311,0.726332,1.30495,0.0231886,1.30816,1.43537,native_cpp,native_cxx11,12.8,293.207,343.122,81.675,99,1554.44,1554.44,2.61355
