gpu,model,resolution,precision,runs,iterations,fps_mean,fps_std,latency_mean_ms,latency_std_ms,p95_latency_ms,p99_latency_ms,python,torch,cuda,avg_power_W,max_power_W,gpu_util_mean_pct,gpu_util_max_pct,gpu_memory_mean_MB,gpu_memory_max_MB,fps_per_watt
NVIDIA GeForce RTX 5090,yolo11s.pt,1280,fp16,5,1000,145.61289504354244,0.3280806759616599,6.867551507759094,0.1960685071038296,7.102784886360169,7.410067772865295,3.10.12,2.11.0+cu128,12.8,304.4565976676385,309.08,52.80758017492711,54,2321.40625,2321.40625,0.47827143888174645
