gpu,model,resolution,precision,engine,runs,iterations,fps_mean,fps_std,latency_mean_ms,latency_std_ms,p95_latency_ms,p99_latency_ms,python,torch,cuda,avg_power_W,max_power_W,gpu_util_mean_pct,gpu_util_max_pct,gpu_memory_mean_MB,gpu_memory_max_MB,fps_per_watt
NVIDIA RTX 6000 Ada Generation,yolo11s.pt,640,fp32,pytorch,3,1000,211.66661701609755,0.699574630499848,4.724444979985555,0.12894594243155813,4.814127477010091,5.315494152704875,3.10.12,2.11.0+cu128,12.8,137.46322556390982,140.14,35.80451127819549,37,1391.9375,1391.9375,1.539805399937228
