gpu,model,resolution,precision,engine,runs,iterations,fps_mean,fps_std,latency_mean_ms,latency_std_ms,p95_latency_ms,p99_latency_ms,python,torch,cuda,avg_power_W,max_power_W,gpu_util_mean_pct,gpu_util_max_pct,gpu_memory_mean_MB,gpu_memory_max_MB,fps_per_watt
NVIDIA GeForce RTX 5060 Ti,yolo11s.pt,1280,int8,tensorrt,3,1000,167.33606056631905,0.41934822030573965,5.976023205757142,0.08207590843100232,6.118615460395813,6.3618594948450715,3.10.12,2.11.0+cu128,12.8,96.41598333333333,98.686,55.25555555555555,57,1208.25,1208.25,1.735563490420441
