gpu,model,resolution,precision,runs,iterations,fps_mean,fps_std,latency_mean_ms,latency_std_ms,p95_latency_ms,p99_latency_ms,python,torch,cuda,avg_power_W,max_power_W,gpu_util_mean_pct,gpu_util_max_pct,gpu_memory_mean_MB,gpu_memory_max_MB,fps_per_watt
NVIDIA GeForce RTX 5060 Ti,yolo11s.pt,1280,fp16,5,1000,58.98527951907768,0.7045570357070683,16.955298070907595,0.18283562521573776,17.173318881988525,17.749691696166995,3.10.12,2.11.0+cu128,12.8,104.20267844522968,106.037,65.2379269729093,67,1094.25,1094.25,0.5660629880073681
