gpu,model,resolution,precision,engine,runs,iterations,fps_mean,fps_std,latency_mean_ms,latency_std_ms,p95_latency_ms,p99_latency_ms,python,torch,cuda,avg_power_W,max_power_W,gpu_util_mean_pct,gpu_util_max_pct,gpu_memory_mean_MB,gpu_memory_max_MB,fps_per_watt
"NVIDIA L40S",yolo11s.pt,1280,int8,tensorrt,3,1000,917.601,0.661093,1.0898,0.0156555,1.09198,1.09398,native_cpp,native_cxx11,12.8,224.405,260.049,93.1515,98,1194.62,1194.62,4.08903
