gpu,model,resolution,precision,engine,runs,iterations,fps_mean,fps_std,latency_mean_ms,latency_std_ms,p95_latency_ms,p99_latency_ms,python,torch,cuda,avg_power_W,max_power_W,gpu_util_mean_pct,gpu_util_max_pct,gpu_memory_mean_MB,gpu_memory_max_MB,fps_per_watt
"NVIDIA L40S",yolo11s.pt,1280,fp32,pytorch,3,1000,288.963,0.165611,3.46065,0.00654135,3.47037,3.47514,native_cpp,native_cxx11,12.8,319.007,329.655,99.0192,100,1392.62,1392.62,0.905821
